High,Volume,Low,Date,Close,Market Cap,Open,Name
8004.59,"4,651,670,000",7561.09,11/17/17,7708.99,"131,026,000,000",7853.57,BTC
7967.38,"5,123,810,000",7176.58,11/16/17,7871.69,"122,164,000,000",7323.24,BTC
7342.25,"4,200,880,000",6634.76,11/15/17,7315.54,"110,667,000,000",6634.76,BTC
6764.98,"3,197,110,000",6461.75,11/14/17,6635.75,"109,434,000,000",6561.48,BTC
6811.19,"6,263,250,000",5844.29,11/13/17,6559.49,"99,029,000,000",5938.25,BTC
6625.05,"8,957,350,000",5519.01,11/12/17,5950.07,"104,980,000,000",6295.45,BTC
6873.15,"4,908,680,000",6204.22,11/11/17,6357.6,"110,362,000,000",6618.61,BTC
7312,"5,208,250,000",6436.87,11/10/17,6618.14,"119,607,000,000",7173.73,BTC
7446.83,"3,226,250,000",7101.52,11/09/17,7143.58,"124,146,000,000",7446.83,BTC
7776.42,"4,602,200,000",7114.02,11/08/17,7459.69,"119,041,000,000",7141.38,BTC
7253.32,"2,326,340,000",7023.1,11/07/17,7144.38,"117,056,000,000",7023.1,BTC
7445.77,"3,111,900,000",7007.31,11/06/17,7022.76,"123,379,000,000",7403.22,BTC
7617.48,"2,380,410,000",7333.19,11/05/17,7407.41,"123,388,000,000",7404.52,BTC
7492.86,"2,483,800,000",7031.28,11/04/17,7379.95,"119,376,000,000",7164.48,BTC
7461.29,"3,369,860,000",7002.94,11/03/17,7207.76,"118,084,000,000",7087.53,BTC
7367.33,"4,653,770,000",6758.72,11/02/17,7078.5,"112,910,000,000",6777.77,BTC
6767.31,"2,870,320,000",6377.88,11/01/17,6767.31,"107,287,000,000",6440.97,BTC
6470.43,"2,311,380,000",6103.33,10/31/17,6468.4,"102,130,000,000",6132.02,BTC
6214.99,"1,772,150,000",6040.85,10/30/17,6130.53,"101,833,000,000",6114.85,BTC
6255.71,"2,859,040,000",5724.58,10/29/17,6153.85,"95,819,800,000",5754.44,BTC
5876.72,"1,403,920,000",5689.19,10/28/17,5753.09,"96,369,600,000",5787.82,BTC
5988.39,"1,710,130,000",5728.82,10/27/17,5780.9,"98,225,400,000",5899.74,BTC
5976.8,"1,905,040,000",5721.22,10/26/17,5904.83,"95,685,100,000",5747.95,BTC
5754.33,"1,966,990,000",5397.88,10/25/17,5750.8,"91,954,200,000",5524.6,BTC
5935.52,"2,735,700,000",5504.18,10/24/17,5526.64,"98,781,600,000",5935.52,BTC
6075.59,"2,401,840,000",5732.47,10/23/17,5930.32,"99,941,600,000",6006,BTC
6076.26,"2,034,630,000",5792.34,10/22/17,6008.42,"100,438,000,000",6036.66,BTC
6194.88,"2,207,100,000",5965.07,10/21/17,6031.6,"99,763,200,000",5996.79,BTC
6060.11,"2,354,430,000",5627.23,10/20/17,6011.45,"94,947,900,000",5708.11,BTC
5744.35,"1,780,540,000",5531.06,10/19/17,5708.52,"92,867,000,000",5583.74,BTC
5603.82,"2,399,270,000",5151.44,10/18/17,5590.69,"93,190,200,000",5603.82,BTC
5800.35,"1,821,570,000",5472.72,10/17/17,5605.51,"95,469,300,000",5741.58,BTC
5776.23,"2,008,070,000",5544.21,10/16/17,5725.59,"94,559,000,000",5687.57,BTC
5852.48,"1,976,040,000",5478.61,10/15/17,5678.19,"97,011,900,000",5835.96,BTC
5837.7,"1,669,030,000",5591.64,10/14/17,5831.79,"93,803,000,000",5643.53,BTC
5840.3,"3,615,480,000",5436.85,10/13/17,5647.21,"90,812,400,000",5464.16,BTC
5446.91,"2,791,610,000",4822,10/12/17,5446.91,"80,256,700,000",4829.58,BTC
4873.73,"1,222,280,000",4751.63,10/11/17,4826.48,"79,578,200,000",4789.25,BTC
4922.17,"1,597,140,000",4765.1,10/10/17,4781.99,"79,351,800,000",4776.21,BTC
4878.71,"1,968,740,000",4564.25,10/09/17,4772.02,"76,656,500,000",4614.52,BTC
4624.14,"1,313,870,000",4405.64,10/08/17,4610.48,"73,575,400,000",4429.67,BTC
4443.88,"906,928,000",4321.05,10/07/17,4426.89,"72,565,100,000",4369.35,BTC
4413.27,"1,069,940,000",4320.53,10/06/17,4370.81,"71,810,600,000",4324.46,BTC
4362.64,"1,161,770,000",4164.05,10/05/17,4328.41,"70,233,700,000",4229.88,BTC
4352.31,"1,116,770,000",4210.42,10/04/17,4229.36,"71,712,500,000",4319.37,BTC
4432.47,"1,288,020,000",4258.89,10/03/17,4317.48,"73,181,300,000",4408.46,BTC
4470.23,"1,431,730,000",4377.46,10/02/17,4409.32,"72,963,200,000",4395.81,BTC
4403.74,"1,208,210,000",4269.81,10/01/17,4403.74,"72,047,300,000",4341.05,BTC
4358.43,"1,207,450,000",4160.86,09/30/17,4338.71,"69,136,600,000",4166.11,BTC
4214.63,"1,367,050,000",4039.29,09/29/17,4163.07,"69,219,200,000",4171.62,BTC
4279.31,"1,712,320,000",4109.7,09/28/17,4174.73,"69,633,200,000",4197.13,BTC
4210.05,"1,686,880,000",3884.82,09/27/17,4200.67,"64,579,200,000",3892.94,BTC
3969.89,"1,043,740,000",3869.9,09/26/17,3892.35,"65,161,000,000",3928.41,BTC
3950.25,"1,374,210,000",3681.58,09/25/17,3926.07,"61,061,100,000",3681.58,BTC
3796.15,"768,015,000",3666.9,09/24/17,3682.84,"62,954,300,000",3796.15,BTC
3819.21,"928,114,000",3594.58,09/23/17,3792.4,"60,190,000,000",3629.92,BTC
3758.27,"1,194,830,000",3553.53,09/22/17,3630.7,"60,152,300,000",3628.02,BTC
3916.42,"1,411,480,000",3613.63,09/21/17,3631.04,"64,677,600,000",3901.47,BTC
4031.39,"1,213,830,000",3857.73,09/20/17,3905.95,"64,918,500,000",3916.36,BTC
4094.07,"1,563,980,000",3868.87,09/19/17,3924.97,"67,520,300,000",4073.79,BTC
4079.23,"1,943,210,000",3591.09,09/18/17,4065.2,"59,514,100,000",3591.09,BTC
3664.81,"1,239,150,000",3445.64,09/17/17,3582.88,"59,757,800,000",3606.28,BTC
3808.84,"1,818,400,000",3487.79,09/16/17,3625.04,"60,271,600,000",3637.75,BTC
3733.45,"4,148,070,000",2946.62,09/15/17,3637.52,"52,453,500,000",3166.3,BTC
3920.6,"2,716,310,000",3153.86,09/14/17,3154.95,"64,191,600,000",3875.37,BTC
4131.98,"2,219,410,000",3789.92,09/13/17,3882.59,"68,432,200,000",4131.98,BTC
4344.65,"1,864,530,000",4085.22,09/12/17,4130.81,"69,033,400,000",4168.88,BTC
4261.67,"1,557,330,000",4099.4,09/11/17,4161.27,"68,256,000,000",4122.47,BTC
4245.44,"1,679,090,000",3951.04,09/10/17,4122.94,"70,018,100,000",4229.34,BTC
4308.82,"1,386,230,000",4114.11,09/09/17,4226.06,"70,017,200,000",4229.81,BTC
4661,"2,700,890,000",4075.18,09/08/17,4228.75,"76,220,200,000",4605.16,BTC
4655.04,"1,844,620,000",4491.33,09/07/17,4599.88,"75,945,000,000",4589.14,BTC
4617.25,"2,172,100,000",4376.59,09/06/17,4597.12,"72,418,700,000",4376.59,BTC
4427.84,"2,697,970,000",3998.11,09/05/17,4376.53,"69,954,400,000",4228.29,BTC
4591.63,"2,987,330,000",4108.4,09/04/17,4236.31,"75,955,500,000",4591.63,BTC
4714.08,"1,933,190,000",4417.59,09/03/17,4582.96,"75,841,700,000",4585.27,BTC
4975.04,"2,722,140,000",4469.24,09/02/17,4578.77,"81,060,600,000",4901.42,BTC
4892.01,"2,599,080,000",4678.53,09/01/17,4892.01,"77,748,400,000",4701.76,BTC
4736.05,"1,944,930,000",4549.4,08/31/17,4703.39,"75,322,300,000",4555.59,BTC
4626.52,"1,937,850,000",4471.41,08/30/17,4565.3,"75,556,600,000",4570.36,BTC
4625.68,"2,486,080,000",4352.13,08/29/17,4579.02,"72,553,800,000",4389.21,BTC
4403.93,"1,959,330,000",4224.64,08/28/17,4382.66,"72,467,900,000",4384.45,BTC
4416.59,"1,537,460,000",4317.29,08/27/17,4382.88,"71,809,200,000",4345.1,BTC
4379.28,"1,511,610,000",4269.52,08/26/17,4352.4,"72,249,100,000",4372.06,BTC
4455.7,"1,727,970,000",4307.35,08/25/17,4371.6,"71,595,100,000",4332.82,BTC
4376.39,"2,037,750,000",4130.26,08/24/17,4334.68,"68,363,900,000",4137.6,BTC
4255.78,"2,369,820,000",4078.41,08/23/17,4151.52,"67,553,000,000",4089.01,BTC
4128.76,"3,764,240,000",3674.58,08/22/17,4100.52,"66,051,000,000",3998.35,BTC
4109.14,"2,800,890,000",3988.6,08/21/17,4001.74,"67,567,100,000",4090.48,BTC
4196.29,"2,109,770,000",4069.88,08/20/17,4087.66,"69,192,700,000",4189.31,BTC
4243.26,"2,975,820,000",3970.55,08/19/17,4193.7,"68,333,100,000",4137.75,BTC
4370.13,"2,941,710,000",4015.4,08/18/17,4160.62,"71,406,500,000",4324.34,BTC
4484.7,"2,553,360,000",4243.71,08/17/17,4331.69,"72,389,100,000",4384.44,BTC
4381.23,"2,272,040,000",3994.42,08/16/17,4376.63,"69,342,700,000",4200.34,BTC
4455.97,"3,258,050,000",3906.18,08/15/17,4181.93,"71,425,500,000",4326.99,BTC
4325.13,"2,463,090,000",3989.16,08/14/17,4325.13,"67,112,300,000",4066.1,BTC
4208.39,"3,159,090,000",3857.8,08/13/17,4073.26,"64,034,100,000",3880.04,BTC
3949.92,"2,219,590,000",3613.7,08/12/17,3884.71,"60,242,100,000",3650.63,BTC
3679.72,"2,021,190,000",3372.12,08/11/17,3650.62,"55,668,000,000",3373.82,BTC
3453.45,"1,515,110,000",3319.47,08/10/17,3381.28,"55,134,700,000",3341.84,BTC
3422.76,"1,468,960,000",3247.67,08/09/17,3342.47,"56,424,900,000",3420.4,BTC
3484.85,"1,752,760,000",3345.83,08/08/17,3419.94,"55,590,300,000",3370.22,BTC
3397.68,"1,482,280,000",3180.89,08/07/17,3378.94,"52,987,300,000",3212.78,BTC
3293.29,"1,105,030,000",3155.6,08/06/17,3213.94,"53,720,900,000",3257.61,BTC
3290.01,"1,945,700,000",2874.83,08/05/17,3252.91,"47,778,200,000",2897.63,BTC
2899.33,"1,002,120,000",2743.72,08/04/17,2895.89,"46,276,200,000",2806.93,BTC
2813.31,"804,797,000",2685.14,08/03/17,2804.73,"44,666,400,000",2709.56,BTC
2762.53,"1,094,950,000",2668.59,08/02/17,2710.67,"44,950,800,000",2727.13,BTC
2921.35,"1,324,670,000",2685.61,08/01/17,2718.26,"47,321,800,000",2871.3,BTC
2889.62,"860,575,000",2720.61,07/31/17,2875.34,"45,535,800,000",2763.24,BTC
2758.53,"705,943,000",2644.85,07/30/17,2757.18,"44,890,700,000",2724.39,BTC
2808.76,"803,746,000",2692.8,07/29/17,2726.45,"46,246,700,000",2807.02,BTC
2897.45,"1,380,100,000",2679.73,07/28/17,2809.01,"44,144,400,000",2679.73,BTC
2693.32,"789,104,000",2529.34,07/27/17,2671.78,"41,816,500,000",2538.71,BTC
2610.76,"937,404,000",2450.8,07/26/17,2529.45,"42,455,000,000",2577.77,BTC
2768.08,"1,460,090,000",2480.96,07/25/17,2576.48,"45,410,100,000",2757.5,BTC
2777.26,"866,474,000",2699.19,07/24/17,2754.86,"44,995,600,000",2732.7,BTC
2832.18,"1,072,840,000",2653.94,07/23/17,2730.4,"46,231,100,000",2808.1,BTC
2862.42,"1,177,130,000",2657.71,07/22/17,2810.12,"43,929,600,000",2668.63,BTC
2838.41,"1,489,450,000",2621.85,07/21/17,2667.76,"46,719,000,000",2838.41,BTC
2900.7,"2,249,260,000",2269.89,07/20/17,2817.6,"37,356,800,000",2269.89,BTC
2397.17,"1,245,100,000",2260.23,07/19/17,2273.43,"38,227,800,000",2323.08,BTC
2387.61,"1,512,450,000",2164.77,07/18/17,2318.88,"36,749,400,000",2233.52,BTC
2230.49,"1,201,760,000",1932.62,07/17/17,2228.41,"31,795,000,000",1932.62,BTC
2058.77,"1,182,870,000",1843.03,07/16/17,1929.82,"32,767,600,000",1991.98,BTC
2231.14,"993,608,000",1990.41,07/15/17,1998.86,"36,681,300,000",2230.12,BTC
2363.25,"882,503,000",2183.22,07/14/17,2233.34,"38,823,100,000",2360.59,BTC
2425.22,"835,770,000",2340.83,07/13/17,2357.9,"39,511,000,000",2402.7,BTC
2423.71,"1,117,410,000",2275.14,07/12/17,2398.84,"38,355,900,000",2332.77,BTC
2413.47,"1,329,760,000",2296.81,07/11/17,2337.79,"39,224,200,000",2385.89,BTC
2537.16,"1,111,200,000",2321.13,07/10/17,2372.56,"41,509,000,000",2525.25,BTC
2635.49,"527,856,000",2517.59,07/09/17,2518.44,"42,283,200,000",2572.61,BTC
2571.34,"733,330,000",2492.31,07/08/17,2571.34,"41,417,700,000",2520.27,BTC
2916.14,"917,412,000",2498.87,07/07/17,2518.66,"42,864,200,000",2608.59,BTC
2616.72,"761,957,000",2581.69,07/06/17,2608.56,"42,851,400,000",2608.1,BTC
2622.65,"941,566,000",2538.55,07/05/17,2601.99,"42,760,800,000",2602.87,BTC
2631.59,"985,516,000",2559.35,07/04/17,2601.64,"42,067,900,000",2561,BTC
2595,"964,112,000",2480.47,07/03/17,2564.06,"41,037,200,000",2498.56,BTC
2514.28,"803,747,000",2394.84,07/02/17,2506.47,"40,010,500,000",2436.4,BTC
2515.27,"779,914,000",2419.23,07/01/17,2434.55,"40,928,200,000",2492.6,BTC
2559.25,"860,273,000",2478.43,06/30/17,2480.84,"41,689,100,000",2539.24,BTC
2588.83,"949,979,000",2510.48,06/29/17,2539.32,"42,150,300,000",2567.56,BTC
2603.98,"1,183,870,000",2484.42,06/28/17,2574.79,"41,906,700,000",2553.03,BTC
2552.45,"1,489,790,000",2332.99,06/27/17,2552.45,"40,677,900,000",2478.45,BTC
2615.25,"1,663,280,000",2376.29,06/26/17,2478.45,"42,514,000,000",2590.57,BTC
2682.26,"1,161,100,000",2552.12,06/25/17,2589.41,"42,783,800,000",2607.25,BTC
2757.94,"982,750,000",2583.19,06/24/17,2608.72,"44,932,900,000",2738.52,BTC
2765.17,"961,319,000",2706.37,06/23/17,2744.91,"44,415,900,000",2707.34,BTC
2723.74,"1,097,940,000",2642.36,06/22/17,2705.41,"44,143,700,000",2691.03,BTC
2772.01,"1,626,580,000",2660.4,06/21/17,2689.1,"44,440,800,000",2709.43,BTC
2763.45,"1,854,190,000",2589.82,06/20/17,2721.79,"42,498,000,000",2591.26,BTC
2662.85,"1,446,840,000",2549.03,06/19/17,2589.6,"41,800,600,000",2549.03,BTC
2662.1,"1,178,660,000",2516.33,06/18/17,2548.29,"43,539,300,000",2655.35,BTC
2685.19,"1,534,510,000",2484.96,06/17/17,2655.88,"41,217,200,000",2514.01,BTC
2539.92,"1,195,190,000",2385.15,06/16/17,2518.56,"40,484,100,000",2469.57,BTC
2534.71,"2,026,260,000",2212.96,06/15/17,2464.58,"40,971,300,000",2499.58,BTC
2786.83,"1,696,560,000",2412.94,06/14/17,2506.37,"44,528,300,000",2716.88,BTC
2789.04,"1,781,200,000",2650.38,06/13/17,2717.02,"43,934,100,000",2680.91,BTC
2997.26,"2,569,530,000",2518.56,06/12/17,2659.63,"48,391,200,000",2953.22,BTC
2996.6,"1,752,400,000",2840.53,06/11/17,2958.11,"48,208,700,000",2942.41,BTC
2950.99,"2,018,890,000",2746.55,06/10/17,2947.71,"46,331,400,000",2828.14,BTC
2901.71,"1,348,950,000",2795.62,06/09/17,2823.81,"45,987,100,000",2807.44,BTC
2815.3,"1,281,170,000",2670.95,06/08/17,2805.62,"44,557,100,000",2720.49,BTC
2869.38,"1,517,710,000",2700.56,06/07/17,2732.16,"46,989,800,000",2869.38,BTC
2999.91,"2,089,610,000",2690.84,06/06/17,2863.2,"44,061,000,000",2690.84,BTC
2686.81,"1,369,310,000",2510.22,06/05/17,2686.81,"41,133,900,000",2512.4,BTC
2585.89,"1,355,120,000",2452.54,06/04/17,2511.81,"41,708,200,000",2547.79,BTC
2581.91,"1,514,950,000",2423.57,06/03/17,2515.35,"40,817,100,000",2493.72,BTC
2488.55,"1,317,030,000",2373.32,06/02/17,2488.55,"39,344,600,000",2404.03,BTC
2448.39,"1,653,180,000",2288.33,06/01/17,2407.88,"37,446,200,000",2288.33,BTC
2311.08,"1,544,830,000",2145.57,05/31/17,2286.41,"35,786,700,000",2187.19,BTC
2301.96,"1,443,970,000",2124.57,05/30/17,2175.47,"36,897,000,000",2255.36,BTC
2307.05,"994,625,000",2107.17,05/29/17,2255.61,"35,323,500,000",2159.43,BTC
2267.34,"1,147,140,000",2054.08,05/28/17,2155.8,"33,595,900,000",2054.08,BTC
2260.2,"1,700,480,000",1855.83,05/27/17,2038.87,"35,917,100,000",2196.27,BTC
2573.79,"1,763,480,000",2071.99,05/26/17,2202.42,"37,950,600,000",2320.89,BTC
2763.71,"2,406,700,000",2285.3,05/25/17,2304.98,"39,995,400,000",2446.24,BTC
2523.72,"1,725,380,000",2321.37,05/24/17,2443.64,"37,949,200,000",2321.37,BTC
2320.82,"1,378,750,000",2178.5,05/23/17,2320.42,"35,822,600,000",2191.56,BTC
2303.9,"1,942,220,000",2017.87,05/22/17,2173.4,"33,393,600,000",2043.19,BTC
2119.08,"1,147,860,000",2037.5,05/21/17,2041.2,"33,779,400,000",2067.03,BTC
2084.73,"961,336,000",1974.92,05/20/17,2084.73,"32,422,400,000",1984.24,BTC
2004.52,"1,157,290,000",1890.25,05/19/17,1987.71,"30,999,000,000",1897.37,BTC
1904.48,"894,321,000",1807.12,05/18/17,1888.65,"29,710,500,000",1818.7,BTC
1864.05,"1,064,730,000",1661.91,05/17/17,1839.09,"28,204,800,000",1726.73,BTC
1785.94,"959,045,000",1686.54,05/16/17,1734.45,"28,446,300,000",1741.7,BTC
1812.8,"731,529,000",1708.54,05/15/17,1738.43,"29,532,600,000",1808.44,BTC
1831.42,"437,196,000",1776.62,05/14/17,1808.91,"29,405,100,000",1800.86,BTC
1812.99,"579,635,000",1651.08,05/13/17,1804.91,"28,132,300,000",1723.12,BTC
1856.15,"740,984,000",1694.01,05/12/17,1724.24,"30,131,100,000",1845.76,BTC
1873.93,"799,490,000",1755.35,05/11/17,1848.57,"29,060,600,000",1780.37,BTC
1788.44,"915,723,000",1719.1,05/10/17,1787.13,"28,668,100,000",1756.52,BTC
1833.49,"1,167,920,000",1716.3,05/09/17,1755.36,"28,132,200,000",1723.89,BTC
1723.35,"1,340,320,000",1596.92,05/08/17,1723.35,"26,056,500,000",1596.92,BTC
1596.72,"1,080,030,000",1559.76,05/07/17,1596.71,"25,768,500,000",1579.47,BTC
1578.8,"582,530,000",1542.5,05/06/17,1578.8,"25,395,600,000",1556.81,BTC
1618.03,"946,036,000",1530.31,05/05/17,1555.45,"25,133,100,000",1540.87,BTC
1608.91,"933,549,000",1490.72,05/04/17,1537.67,"24,311,900,000",1490.72,BTC
1492.77,"583,796,000",1447.49,05/03/17,1490.09,"23,707,100,000",1453.78,BTC
1473.9,"477,338,000",1415.69,05/02/17,1452.82,"23,170,200,000",1421.03,BTC
1434.32,"713,624,000",1348.3,05/01/17,1421.6,"21,981,800,000",1348.3,BTC
1347.91,"413,115,000",1314.92,04/30/17,1347.89,"21,548,400,000",1321.87,BTC
1327.2,"422,706,000",1315.21,04/29/17,1321.79,"21,479,800,000",1317.84,BTC
1331.28,"527,489,000",1292.37,04/28/17,1316.48,"21,476,000,000",1317.74,BTC
1319.7,"449,197,000",1281.3,04/27/17,1317.73,"20,889,200,000",1281.88,BTC
