High,Volume,Low,Date,Close,Market Cap,Open,Name
0.792014,"1,342,720,000",0.689323,12/18/17,0.778407,"28,203,500,000",0.728036,Ripple
0.765981,"805,200,000",0.719929,12/17/17,0.728366,"29,214,200,000",0.754125,Ripple
0.815923,"1,334,770,000",0.741667,12/16/17,0.758642,"29,267,100,000",0.755493,Ripple
0.86176,"3,194,210,000",0.666114,12/15/17,0.756181,"33,383,900,000",0.86176,Ripple
0.892267,"6,358,700,000",0.466401,12/14/17,0.864263,"18,232,500,000",0.470648,Ripple
0.513768,"2,738,760,000",0.342964,12/13/17,0.471063,"14,437,600,000",0.372689,Ripple
0.434102,"1,555,040,000",0.250961,12/12/17,0.373541,"9,772,240,000",0.252258,Ripple
0.252777,"176,101,000",0.235804,12/11/17,0.251691,"9,164,670,000",0.236574,Ripple
0.245548,"198,174,000",0.229304,12/10/17,0.237333,"9,512,330,000",0.245548,Ripple
0.255684,"205,289,000",0.240073,12/09/17,0.244708,"9,768,540,000",0.252162,Ripple
0.278673,"660,172,000",0.222168,12/08/17,0.252125,"8,663,460,000",0.223636,Ripple
0.23376,"275,205,000",0.22134,12/07/17,0.222823,"9,011,630,000",0.232623,Ripple
0.245705,"274,526,000",0.227742,12/06/17,0.232544,"9,507,190,000",0.245416,Ripple
0.253988,"174,591,000",0.245234,12/05/17,0.246101,"9,815,990,000",0.253598,Ripple
0.255362,"104,650,000",0.24716,12/04/17,0.253571,"9,768,480,000",0.252919,Ripple
0.263072,"134,710,000",0.247391,12/03/17,0.252558,"9,869,310,000",0.25553,Ripple
0.259218,"118,250,000",0.250756,12/02/17,0.255492,"9,874,190,000",0.255656,Ripple
0.258828,"182,992,000",0.239438,12/01/17,0.255699,"9,669,290,000",0.250352,Ripple
0.261524,"270,907,000",0.229586,11/30/17,0.250878,"9,517,940,000",0.246433,Ripple
0.297867,"541,178,000",0.239409,11/29/17,0.243064,"11,504,500,000",0.297867,Ripple
0.301084,"720,743,000",0.253415,11/28/17,0.299152,"9,811,650,000",0.254037,Ripple
0.254733,"196,735,000",0.247861,11/27/17,0.253927,"9,590,240,000",0.248305,Ripple
0.252914,"133,297,000",0.248589,11/26/17,0.248818,"9,768,270,000",0.252914,Ripple
0.2557,"212,593,000",0.243584,11/25/17,0.252393,"9,430,850,000",0.244178,Ripple
0.245388,"211,486,000",0.238421,11/24/17,0.244642,"9,379,600,000",0.242851,Ripple
0.250096,"240,685,000",0.237304,11/23/17,0.242402,"9,230,520,000",0.238991,Ripple
0.240848,"167,078,000",0.232317,11/22/17,0.238859,"8,985,300,000",0.232642,Ripple
0.240974,"217,851,000",0.2272,11/21/17,0.233271,"9,191,390,000",0.237978,Ripple
0.24343,"214,663,000",0.230917,11/20/17,0.238759,"8,934,850,000",0.231336,Ripple
0.236231,"193,808,000",0.226037,11/19/17,0.231016,"8,811,410,000",0.22814,Ripple
0.230399,"144,298,000",0.222399,11/18/17,0.228627,"8,749,900,000",0.226547,Ripple
0.239409,"397,071,000",0.220273,11/17/17,0.226581,"8,681,190,000",0.224768,Ripple
0.27179,"1,022,580,000",0.209287,11/16/17,0.227107,"8,213,360,000",0.212655,Ripple
0.213105,"100,294,000",0.208058,11/15/17,0.212956,"8,069,730,000",0.208937,Ripple
0.213693,"127,361,000",0.203679,11/14/17,0.209825,"7,866,670,000",0.203679,Ripple
0.204081,"132,567,000",0.197456,11/13/17,0.203442,"7,608,890,000",0.197472,Ripple
0.210214,"251,175,000",0.195389,11/12/17,0.197339,"8,099,860,000",0.210214,Ripple
0.214456,"134,503,000",0.205459,11/11/17,0.21043,"7,935,490,000",0.205948,Ripple
0.219068,"141,033,000",0.20526,11/10/17,0.206483,"8,409,740,000",0.218256,Ripple
0.221791,"147,917,000",0.214866,11/09/17,0.217488,"8,396,440,000",0.217911,Ripple
0.221458,"156,959,000",0.20806,11/08/17,0.217437,"8,117,620,000",0.210675,Ripple
0.211375,"114,073,000",0.203978,11/07/17,0.210354,"7,902,920,000",0.205103,Ripple
0.208662,"102,233,000",0.20141,11/06/17,0.20599,"7,782,080,000",0.201967,Ripple
0.205124,"46,959,000",0.201117,11/05/17,0.202055,"7,832,450,000",0.203274,Ripple
0.208479,"74,013,200",0.202133,11/04/17,0.20375,"8,017,770,000",0.208083,Ripple
0.228026,"373,402,000",0.201728,11/03/17,0.208133,"7,945,410,000",0.206205,Ripple
0.211848,"197,770,000",0.183815,11/02/17,0.205861,"7,498,090,000",0.194596,Ripple
0.201501,"67,921,000",0.193613,11/01/17,0.194124,"7,715,840,000",0.200247,Ripple
0.203778,"43,875,700",0.200461,10/31/17,0.200558,"7,798,990,000",0.202405,Ripple
0.204135,"34,835,100",0.201946,10/30/17,0.202711,"7,824,820,000",0.203076,Ripple
0.205209,"62,511,100",0.200075,10/29/17,0.202785,"7,758,640,000",0.201358,Ripple
0.203476,"26,864,900",0.201401,10/28/17,0.201835,"7,806,200,000",0.202592,Ripple
0.204492,"29,623,000",0.201771,10/27/17,0.202785,"7,847,650,000",0.203668,Ripple
0.206289,"38,193,100",0.20266,10/26/17,0.203628,"7,877,530,000",0.204444,Ripple
0.208237,"75,017,500",0.201803,10/25/17,0.204604,"7,980,370,000",0.207113,Ripple
0.217508,"220,081,000",0.190455,10/24/17,0.206644,"7,535,480,000",0.195567,Ripple
0.203919,"99,914,800",0.190729,10/23/17,0.196928,"7,841,330,000",0.203504,Ripple
0.211901,"75,849,500",0.200722,10/22/17,0.204177,"8,128,520,000",0.210958,Ripple
0.212381,"116,807,000",0.200774,10/21/17,0.211016,"8,098,920,000",0.210189,Ripple
0.223822,"182,704,000",0.208754,10/20/17,0.210549,"8,287,600,000",0.215086,Ripple
0.23179,"304,542,000",0.208317,10/19/17,0.21515,"8,408,710,000",0.218229,Ripple
0.23815,"354,225,000",0.207265,10/18/17,0.21852,"8,909,100,000",0.231216,Ripple
0.263147,"411,265,000",0.222939,10/17/17,0.232064,"9,867,860,000",0.256098,Ripple
0.291359,"963,158,000",0.24901,10/16/17,0.256232,"10,148,700,000",0.263386,Ripple
0.268419,"280,211,000",0.249048,10/15/17,0.263983,"9,923,310,000",0.257537,Ripple
0.267721,"211,160,000",0.25732,10/14/17,0.25732,"10,062,500,000",0.26115,Ripple
0.26425,"398,689,000",0.238867,10/13/17,0.260489,"9,583,920,000",0.248285,Ripple
0.267468,"245,004,000",0.248414,10/12/17,0.248414,"10,230,900,000",0.265046,Ripple
0.267843,"161,206,000",0.25908,10/11/17,0.264439,"10,061,500,000",0.260658,Ripple
0.26656,"384,049,000",0.241193,10/10/17,0.260733,"9,758,310,000",0.252825,Ripple
0.278758,"610,110,000",0.24043,10/09/17,0.251825,"10,759,300,000",0.278758,Ripple
0.279944,"529,838,000",0.237532,10/08/17,0.279944,"9,198,180,000",0.238312,Ripple
0.239336,"77,950,200",0.233478,10/07/17,0.23861,"9,030,320,000",0.233963,Ripple
0.242424,"167,492,000",0.233533,10/06/17,0.234039,"9,115,310,000",0.237726,Ripple
0.241023,"404,299,000",0.215583,10/05/17,0.237016,"8,266,280,000",0.215583,Ripple
0.217024,"123,573,000",0.202647,10/04/17,0.214774,"7,792,170,000",0.203218,Ripple
0.204808,"48,703,100",0.19873,10/03/17,0.203318,"7,791,820,000",0.203209,Ripple
0.206556,"77,412,300",0.199444,10/02/17,0.202676,"7,901,790,000",0.206077,Ripple
0.207185,"51,345,500",0.19617,10/01/17,0.206532,"7,577,590,000",0.197622,Ripple
0.199826,"54,729,300",0.193497,09/30/17,0.197529,"7,431,970,000",0.193824,Ripple
0.196203,"72,291,200",0.187172,09/29/17,0.193606,"7,519,420,000",0.196105,Ripple
0.203271,"117,962,000",0.191344,09/28/17,0.196131,"7,765,860,000",0.202532,Ripple
0.207687,"249,934,000",0.185098,09/27/17,0.203299,"7,105,010,000",0.185297,Ripple
0.191247,"70,000,700",0.180085,09/26/17,0.186119,"6,977,340,000",0.181968,Ripple
0.183665,"35,622,600",0.174939,09/25/17,0.181487,"6,730,080,000",0.175519,Ripple
0.178939,"20,566,500",0.174165,09/24/17,0.175787,"6,831,900,000",0.178175,Ripple
0.178672,"32,476,700",0.171527,09/23/17,0.177882,"6,647,700,000",0.173371,Ripple
0.17587,"37,244,700",0.169291,09/22/17,0.17351,"6,578,530,000",0.171567,Ripple
0.182109,"43,583,200",0.171148,09/21/17,0.171754,"6,939,500,000",0.180981,Ripple
0.186229,"34,521,600",0.180333,09/20/17,0.182078,"7,044,160,000",0.18371,Ripple
0.19068,"54,046,100",0.181334,09/19/17,0.184041,"7,278,390,000",0.189819,Ripple
0.190019,"88,397,900",0.178309,09/18/17,0.189768,"6,837,060,000",0.178309,Ripple
0.181121,"49,161,100",0.171017,09/17/17,0.178393,"6,839,640,000",0.178377,Ripple
0.187417,"84,495,200",0.172279,09/16/17,0.179082,"6,975,690,000",0.181925,Ripple
0.189184,"289,414,000",0.150973,09/15/17,0.181358,"6,328,090,000",0.165035,Ripple
0.20201,"152,533,000",0.164167,09/14/17,0.164167,"7,685,140,000",0.200427,Ripple
0.209674,"105,471,000",0.196179,09/13/17,0.200778,"8,038,030,000",0.20963,Ripple
0.220623,"94,519,500",0.207608,09/12/17,0.209303,"8,238,550,000",0.21486,Ripple
0.220057,"138,339,000",0.210353,09/11/17,0.214441,"8,148,560,000",0.212513,Ripple
0.216529,"117,091,000",0.197605,09/10/17,0.213031,"8,037,080,000",0.209606,Ripple
0.211892,"51,185,500",0.206395,09/09/17,0.209995,"8,101,800,000",0.211293,Ripple
0.224308,"151,329,000",0.206103,09/08/17,0.211518,"8,574,260,000",0.223615,Ripple
0.22721,"103,080,000",0.219618,09/07/17,0.22364,"8,680,360,000",0.226382,Ripple
0.22686,"163,297,000",0.214805,09/06/17,0.226186,"8,242,060,000",0.214951,Ripple
0.218674,"242,636,000",0.190232,09/05/17,0.215189,"7,864,700,000",0.20511,Ripple
0.228781,"239,613,000",0.19596,09/04/17,0.204968,"8,772,340,000",0.228781,Ripple
0.236443,"186,526,000",0.218662,09/03/17,0.228811,"8,712,840,000",0.227229,Ripple
0.24968,"329,928,000",0.217774,09/02/17,0.226669,"9,560,940,000",0.249348,Ripple
0.256162,"283,576,000",0.243833,09/01/17,0.248479,"9,808,460,000",0.255803,Ripple
0.261038,"432,574,000",0.225907,08/31/17,0.25563,"8,725,450,000",0.227558,Ripple
0.229805,"181,186,000",0.217476,08/30/17,0.228006,"8,392,340,000",0.218871,Ripple
0.225926,"269,770,000",0.214867,08/29/17,0.218564,"8,590,000,000",0.224026,Ripple
0.23626,"542,468,000",0.19661,08/28/17,0.224508,"7,800,090,000",0.203425,Ripple
0.212617,"193,971,000",0.197717,08/27/17,0.202995,"8,152,540,000",0.212617,Ripple
0.229086,"184,121,000",0.210324,08/26/17,0.212577,"8,368,790,000",0.218256,Ripple
0.232184,"504,484,000",0.203022,08/25/17,0.217828,"8,328,300,000",0.2172,Ripple
0.288783,"1,342,360,000",0.212543,08/24/17,0.218958,"9,676,890,000",0.252371,Ripple
0.297662,"1,770,400,000",0.219992,08/23/17,0.246827,"9,240,380,000",0.240987,Ripple
0.254659,"1,450,040,000",0.171483,08/22/17,0.239286,"7,475,950,000",0.194971,Ripple
0.205684,"447,089,000",0.154856,08/21/17,0.191918,"6,074,040,000",0.15841,Ripple
0.161205,"68,542,800",0.153432,08/20/17,0.158735,"5,926,770,000",0.154569,Ripple
0.162348,"87,062,100",0.152305,08/19/17,0.155057,"6,117,890,000",0.159553,Ripple
0.168716,"146,539,000",0.154162,08/18/17,0.158883,"6,024,470,000",0.157117,Ripple
0.161001,"56,084,300",0.155909,08/17/17,0.157498,"6,165,190,000",0.160787,Ripple
0.161726,"107,920,000",0.153087,08/16/17,0.160431,"6,182,490,000",0.161238,Ripple
0.16979,"100,614,000",0.158244,08/15/17,0.161221,"6,510,400,000",0.16979,Ripple
0.180054,"84,388,300",0.165289,08/14/17,0.169991,"6,457,680,000",0.168376,Ripple
0.174147,"110,199,000",0.162625,08/13/17,0.168092,"6,655,930,000",0.173545,Ripple
0.182599,"65,229,300",0.173242,08/12/17,0.173853,"6,873,590,000",0.179221,Ripple
0.182631,"54,059,700",0.177627,08/11/17,0.179307,"6,910,180,000",0.180175,Ripple
0.1835,"48,162,800",0.180013,08/10/17,0.180399,"7,023,380,000",0.183168,Ripple
0.192914,"97,805,400",0.180629,08/09/17,0.182947,"7,382,220,000",0.192527,Ripple
0.194391,"180,028,000",0.178487,08/08/17,0.192586,"6,886,620,000",0.179602,Ripple
0.181847,"58,052,100",0.177605,08/07/17,0.179021,"6,891,020,000",0.179716,Ripple
0.189486,"74,161,600",0.180298,08/06/17,0.180444,"7,108,860,000",0.185398,Ripple
0.187844,"114,270,000",0.173267,08/05/17,0.184737,"6,666,640,000",0.173865,Ripple
0.176053,"45,170,000",0.172224,08/04/17,0.173743,"6,693,120,000",0.174555,Ripple
0.175969,"31,479,000",0.17173,08/03/17,0.174612,"6,639,970,000",0.173218,Ripple
0.179655,"53,441,400",0.171618,08/02/17,0.173113,"6,805,300,000",0.177531,Ripple
0.178332,"119,957,000",0.166124,08/01/17,0.177053,"6,440,860,000",0.168024,Ripple
0.169535,"57,273,800",0.162002,07/31/17,0.167386,"6,326,860,000",0.16505,Ripple
0.170411,"40,621,700",0.164094,07/30/17,0.165082,"6,497,250,000",0.169494,Ripple
0.171566,"80,897,000",0.155475,07/29/17,0.169871,"6,333,340,000",0.165218,Ripple
0.174078,"74,649,800",0.162183,07/28/17,0.165937,"6,639,700,000",0.173211,Ripple
0.176602,"34,575,100",0.17198,07/27/17,0.173457,"6,716,190,000",0.17521,Ripple
0.180872,"76,584,600",0.16906,07/26/17,0.173822,"6,807,110,000",0.177582,Ripple
0.192734,"166,807,000",0.169797,07/25/17,0.178104,"7,370,540,000",0.19228,Ripple
0.195279,"56,632,800",0.189835,07/24/17,0.192002,"7,466,020,000",0.194979,Ripple
0.204121,"195,682,000",0.188722,07/23/17,0.195058,"7,411,980,000",0.193568,Ripple
0.195009,"83,913,800",0.181447,07/22/17,0.19332,"6,975,460,000",0.182168,Ripple
0.190708,"104,722,000",0.181098,07/21/17,0.182608,"7,253,530,000",0.18943,Ripple
0.192918,"183,292,000",0.167718,07/20/17,0.188295,"6,510,190,000",0.170017,Ripple
0.188533,"147,778,000",0.158188,07/19/17,0.168388,"7,217,840,000",0.188498,Ripple
0.195807,"295,841,000",0.165966,07/18/17,0.188718,"6,879,740,000",0.179668,Ripple
0.179604,"312,685,000",0.141425,07/17/17,0.177889,"5,749,320,000",0.150146,Ripple
0.172575,"257,944,000",0.11977,07/16/17,0.148056,"6,489,640,000",0.16948,Ripple
0.191167,"131,779,000",0.167118,07/15/17,0.170589,"7,312,750,000",0.190976,Ripple
0.201156,"97,037,600",0.183369,07/14/17,0.190769,"7,689,650,000",0.200819,Ripple
0.230452,"216,750,000",0.193357,07/13/17,0.200809,"7,883,170,000",0.205873,Ripple
0.205898,"153,023,000",0.177162,07/12/17,0.205354,"7,053,180,000",0.184198,Ripple
0.20332,"271,415,000",0.168265,07/11/17,0.185019,"7,520,990,000",0.196415,Ripple
0.234067,"119,367,000",0.185418,07/10/17,0.203165,"8,962,770,000",0.234067,Ripple
0.248501,"82,755,000",0.233416,07/09/17,0.233416,"9,070,620,000",0.236884,Ripple
0.239741,"124,578,000",0.221769,07/08/17,0.236134,"9,180,000,000",0.239741,Ripple
0.255431,"88,408,000",0.238892,07/07/17,0.23948,"9,758,870,000",0.254858,Ripple
0.257148,"43,845,800",0.253303,07/06/17,0.254641,"9,816,910,000",0.256374,Ripple
0.261713,"73,292,100",0.254275,07/05/17,0.256523,"9,769,110,000",0.255125,Ripple
0.262258,"56,008,900",0.254387,07/04/17,0.254709,"9,949,670,000",0.259841,Ripple
0.262354,"60,367,800",0.255666,07/03/17,0.259959,"9,916,580,000",0.258977,Ripple
0.259951,"54,095,000",0.250944,07/02/17,0.259449,"9,745,600,000",0.254512,Ripple
0.263053,"53,611,000",0.252966,07/01/17,0.254744,"10,065,100,000",0.262855,Ripple
0.26916,"67,764,500",0.262242,06/30/17,0.26293,"10,187,800,000",0.26606,Ripple
0.280873,"89,745,300",0.264175,06/29/17,0.265421,"10,743,200,000",0.280565,Ripple
0.28149,"126,278,000",0.26784,06/28/17,0.280455,"10,545,100,000",0.275391,Ripple
0.27881,"186,951,000",0.251052,06/27/17,0.276306,"10,617,700,000",0.277288,Ripple
0.30198,"280,100,000",0.260819,06/26/17,0.277288,"11,440,300,000",0.29877,Ripple
0.311157,"158,845,000",0.289148,06/25/17,0.298423,"11,901,600,000",0.310816,Ripple
0.327117,"313,710,000",0.306487,06/24/17,0.31111,"12,222,100,000",0.319188,Ripple
0.320751,"177,221,000",0.295551,06/23/17,0.319978,"11,400,100,000",0.297718,Ripple
0.305852,"194,551,000",0.291519,06/22/17,0.297848,"11,482,700,000",0.299886,Ripple
0.32776,"358,493,000",0.283614,06/21/17,0.296366,"12,429,900,000",0.324623,Ripple
0.339533,"793,610,000",0.290147,06/20/17,0.324427,"11,188,200,000",0.292194,Ripple
0.296068,"164,955,000",0.280233,06/19/17,0.296068,"10,873,600,000",0.283977,Ripple
0.289468,"232,512,000",0.265078,06/18/17,0.2846,"10,265,000,000",0.268085,Ripple
0.270717,"121,948,000",0.258105,06/17/17,0.268351,"10,045,800,000",0.262358,Ripple
0.266211,"88,152,400",0.252408,06/16/17,0.262068,"9,935,290,000",0.259473,Ripple
0.278923,"191,548,000",0.240868,06/15/17,0.259266,"10,662,200,000",0.278196,Ripple
0.307854,"431,096,000",0.263202,06/14/17,0.278447,"10,188,000,000",0.265823,Ripple
0.274659,"111,937,000",0.2522,06/13/17,0.266153,"9,728,120,000",0.253823,Ripple
0.28329,"149,942,000",0.247476,06/12/17,0.253964,"10,466,000,000",0.273075,Ripple
0.277735,"114,566,000",0.259113,06/11/17,0.272759,"9,943,590,000",0.259445,Ripple
0.288991,"156,721,000",0.257879,06/10/17,0.260874,"10,953,900,000",0.285806,Ripple
0.299493,"102,482,000",0.285884,06/09/17,0.286019,"11,115,900,000",0.289695,Ripple
0.29857,"103,152,000",0.276441,06/08/17,0.289678,"10,848,900,000",0.280902,Ripple
0.298379,"145,839,000",0.278874,06/07/17,0.279783,"10,994,700,000",0.284677,Ripple
0.294537,"132,720,000",0.276248,06/06/17,0.284548,"11,355,900,000",0.294028,Ripple
0.302394,"78,433,500",0.2846,06/05/17,0.294003,"11,581,200,000",0.299862,Ripple
0.313944,"153,488,000",0.277185,06/04/17,0.299413,"11,524,200,000",0.298386,Ripple
0.310863,"155,454,000",0.277563,06/03/17,0.29458,"11,604,300,000",0.30046,Ripple
0.335809,"293,677,000",0.29071,06/02/17,0.303448,"12,885,900,000",0.333645,Ripple
0.336797,"588,819,000",0.243946,06/01/17,0.333657,"9,330,770,000",0.243946,Ripple
0.247677,"160,620,000",0.193839,05/31/17,0.24659,"7,854,880,000",0.20536,Ripple
0.237367,"92,808,700",0.205324,05/30/17,0.205324,"8,881,150,000",0.232191,Ripple
0.24282,"86,555,600",0.214777,05/29/17,0.23207,"8,689,830,000",0.227189,Ripple
0.242395,"122,253,000",0.204652,05/28/17,0.229554,"8,142,790,000",0.212887,Ripple
0.283363,"255,532,000",0.162345,05/27/17,0.212549,"10,430,500,000",0.272697,Ripple
0.327812,"253,935,000",0.245083,05/26/17,0.271808,"9,374,260,000",0.245083,Ripple
0.303467,"237,805,000",0.238308,05/25/17,0.246065,"11,245,100,000",0.291834,Ripple
0.357358,"166,168,000",0.293009,05/24/17,0.29589,"12,525,200,000",0.325054,Ripple
0.354014,"153,050,000",0.291893,05/23/17,0.323368,"12,074,100,000",0.313347,Ripple
0.345412,"265,699,000",0.270091,05/22/17,0.317954,"13,039,500,000",0.338403,Ripple
0.367636,"129,765,000",0.332222,05/21/17,0.336201,"13,608,300,000",0.353164,Ripple
0.370361,"237,792,000",0.303941,05/20/17,0.351634,"12,663,000,000",0.328631,Ripple
0.363505,"269,894,000",0.300794,05/19/17,0.327801,"14,006,800,000",0.363505,Ripple
0.408012,"237,644,000",0.331116,05/18/17,0.364869,"15,128,200,000",0.394931,Ripple
0.43517,"470,974,000",0.326358,05/17/17,0.394132,"13,603,300,000",0.355124,Ripple
0.349861,"440,882,000",0.269824,05/16/17,0.349861,"10,335,800,000",0.269824,Ripple
0.27072,"223,923,000",0.220069,05/15/17,0.27072,"8,429,940,000",0.220069,Ripple
0.223486,"69,732,000",0.211186,05/14/17,0.220223,"8,242,620,000",0.215179,Ripple
0.223602,"117,101,000",0.18698,05/13/17,0.214878,"7,917,710,000",0.206697,Ripple
0.209535,"123,635,000",0.180984,05/12/17,0.206068,"7,000,780,000",0.18276,Ripple
0.194828,"103,699,000",0.162431,05/11/17,0.183135,"7,023,110,000",0.185035,Ripple
0.201207,"138,792,000",0.156363,05/10/17,0.186066,"6,014,860,000",0.158471,Ripple
0.21689,"214,002,000",0.134406,05/09/17,0.160074,"7,560,680,000",0.199198,Ripple
0.237587,"402,611,000",0.135105,05/08/17,0.198212,"5,375,270,000",0.14162,Ripple
0.148274,"249,029,000",0.098938,05/07/17,0.141763,"3,868,770,000",0.101929,Ripple
0.106144,"88,394,200",0.093429,05/06/17,0.101791,"3,546,160,000",0.093429,Ripple
0.106935,"184,430,000",0.078704,05/05/17,0.09355,"3,045,130,000",0.080229,Ripple
0.085499,"153,374,000",0.059283,05/04/17,0.078914,"2,313,340,000",0.061062,Ripple
0.061435,"42,869,000",0.052283,05/03/17,0.06049,"2,042,180,000",0.053905,Ripple
0.055639,"33,814,700",0.05071,05/02/17,0.053908,"2,070,240,000",0.054646,Ripple
0.057779,"61,730,100",0.049317,05/01/17,0.055115,"1,954,090,000",0.05158,Ripple
0.054646,"41,974,200",0.049574,04/30/17,0.051607,"2,000,600,000",0.052807,Ripple
0.057719,"114,359,000",0.044558,04/29/17,0.052868,"1,688,070,000",0.044558,Ripple
0.045111,"81,121,600",0.034784,04/28/17,0.044475,"1,320,040,000",0.034843,Ripple
0.035376,"16,661,600",0.032157,04/27/17,0.034816,"1,243,640,000",0.032827,Ripple
0.033509,"11,921,700",0.032183,04/26/17,0.032797,"1,227,080,000",0.03239,Ripple
0.033826,"13,469,200",0.031297,04/25/17,0.032346,"1,189,920,000",0.031409,Ripple
0.031436,"6,333,250",0.030738,04/24/17,0.031384,"1,183,370,000",0.031236,Ripple
0.031974,"4,976,320",0.030742,04/23/17,0.031278,"1,207,680,000",0.031878,Ripple
0.033279,"9,020,550",0.031422,04/22/17,0.03177,"1,254,840,000",0.033122,Ripple
0.034044,"28,245,700",0.029216,04/21/17,0.03278,"1,126,210,000",0.029727,Ripple
0.030611,"25,650,400",0.027493,04/20/17,0.029984,"1,135,700,000",0.030259,Ripple
0.033387,"13,265,600",0.029687,04/19/17,0.030173,"1,245,350,000",0.033181,Ripple
0.034021,"8,970,210",0.032866,04/18/17,0.033183,"1,262,530,000",0.033638,Ripple
0.03406,"7,933,260",0.032955,04/17/17,0.033655,"1,253,560,000",0.0334,Ripple
0.034002,"5,980,280",0.033194,04/16/17,0.033462,"1,271,610,000",0.03388,Ripple
0.034281,"4,972,610",0.033277,04/15/17,0.033955,"1,258,400,000",0.033528,Ripple
0.035127,"8,869,300",0.032986,04/14/17,0.033779,"1,285,920,000",0.034262,Ripple
0.035574,"15,872,400",0.033461,04/13/17,0.034383,"1,292,790,000",0.034459,Ripple
0.034794,"13,437,000",0.032477,04/12/17,0.034336,"1,238,110,000",0.033002,Ripple
0.034576,"11,301,000",0.032035,04/11/17,0.032952,"1,263,420,000",0.033677,Ripple
0.035091,"12,012,700",0.032806,04/10/17,0.033598,"1,280,150,000",0.034123,Ripple
0.035799,"15,695,600",0.032327,04/09/17,0.03402,"1,343,050,000",0.035799,Ripple
